Movie,Scene,Character,Dialogue,Sentiment_Score,Sentiment_Label,Emotion_Label
SW_EpisodeV,UNKNOWN_SCENE,OFFICER,begin retreat!,0.2714,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,SECOND OFFICER,fall back!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,VEERS,distance to power generators?,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,PILOT,"oneseven, decimal twoeight.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,VEERS,target. maximum fire power.,-0.34,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"transport, this is solo. better take off i can't get to you. i'll get the princess out on the falcon.",0.4404,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,but...but...but...where are you going? uh...come back!!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,wait! wait for me! wait! stop!,-0.5216,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,how typical.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,come on.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"hurry up, goldenrod, or you're going to be a permanent resident!",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,wait! wait!,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,how's this?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LEIA,would it helped if i got out and pushed?,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,it might.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"captain solo, captain solo...sir, might i suggest that you...",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,it can wait.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,the bucket of bolts is never going to get us past that blockade.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"this baby's got a few surprises left in her, sweetheart.",0.7351,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,HAN,come on! come on! switch over. let's hope we don't have a burnout.,0.5399,Positive,Anger
SW_EpisodeV,UNKNOWN_SCENE,HAN,see?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"someday you're going to be wrong, and i hope i'm there to see it.",-0.0516,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,punch it!,0.0,Neutral,Anger
SW_EpisodeV,UNKNOWN_SCENE,LUKE,artoo! get her ready for takeoff.,0.4199,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,WEDGE,"good luck, luke. see you at the rendezvous.",0.7096,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"don't worry, artoo. we're going, we're going.",0.3412,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"there's nothing wrong, artoo. i'm just setting a new course.",0.3724,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,we're not going to regroup with the others.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,we're going to the dagobah system.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"yes, artoo?",0.4019,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,that's all right. i'd like to keep it on manual control for a while.,0.3612,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,i saw them! i saw them!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LEIA,saw what?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,"star destroyers, two of them, coming right at us.",-0.5106,Negative,Anger
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"sir, sir! might i suggest...",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,shut him up or shut him down! check the deflector shield!,0.0,Neutral,Anger
SW_EpisodeV,UNKNOWN_SCENE,HAN,"oh, great. well, we can still outmaneuver them.",0.7351,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,IMPERIAL OFFICER,take evasive action!,0.0,Neutral,Fear
SW_EpisodeV,UNKNOWN_SCENE,HAN,prepare to make the jump to lightspeed.,0.0,Neutral,Fear
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"but, sir!",0.0,Neutral,Anger
SW_EpisodeV,UNKNOWN_SCENE,LEIA,they're getting closer!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,oh yeah? watch this.,0.296,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,watch what?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,i think we're in trouble.,-0.4019,Negative,Fear
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"if i may say so, sir, i noticed earlier the hyperdrive motivator has been damaged. it's impossible to go to lightspeed!",-0.4926,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,we're in trouble!,-0.4574,Negative,Fear
SW_EpisodeV,UNKNOWN_SCENE,HAN,horizontal boosters...!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,alluvial dampers...! well that's not it.,0.3382,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,bring me the hydrospanners!,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,i don't know how we're going to get out of this one.,0.0,Neutral,Sadness
SW_EpisodeV,UNKNOWN_SCENE,HAN,oww! chewie!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,that was no laser blast! something hit us.,-0.3595,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"han, get up here!",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"come on, chewie!",0.0,Neutral,Anger
SW_EpisodeV,UNKNOWN_SCENE,LEIA,asteroids!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,"oh, no! chewie, set twosevenone.",-0.3595,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,what are you doing? you're not actually going into an asteroid field?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,"they'd be crazy to follow us, wouldn't they?",-0.34,Negative,Anger
SW_EpisodeV,UNKNOWN_SCENE,LEIA,you don't have to do this to impress me.,0.4404,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"sir, the possibility of successfully navigating an asteroid field is approximately three thousand, seven hundred and twenty to one.",0.4939,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,never tell me the odds!,0.0,Neutral,Anger
SW_EpisodeV,UNKNOWN_SCENE,HAN,"you said you wanted to be around when i made a mistake well, this could be it, sweetheart.",0.6124,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,i take it back. we're going to get pulverized if we stay out here much longer.,0.0,Neutral,Sadness
SW_EpisodeV,UNKNOWN_SCENE,HAN,i'm not going to argue with that.,0.2584,Positive,Anger
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,pulverized?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,i'm going in closer to one of the big ones.,0.0,Neutral,Joy
SW_EpisodeV,UNKNOWN_SCENE,LEIA,closer?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,closer?!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"oh, this is suicide!",-0.6996,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,there. that looks pretty good.,0.7269,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,LEIA,what looks pretty good?,0.7269,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,yeah. that'll do nicely.,0.6249,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"excuse me, ma'am, but where are we going?",0.0387,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,i hope you know what you're doing.,0.4404,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,HAN,"yeah, me too.",0.296,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"yes, that's it. dagobah.",0.4019,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"no, i'm not going to change my mind about this. i'm not picking up any cities or technology. massive lifeform readings, though. there's something alive down there...",0.1027,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"yes, i'm sure it's perfectly safe for droids.",0.9022,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"i know, i know! all the scopes are dead. i can't see a thing! just hang on, i'm going to start the landing cycle...",-0.7081,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"no, artoo, you stay put. i'll have a look around.",-0.296,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,artoo?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,artoo! where are you?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,artoo! you be more careful.,0.2926,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,artoo that way!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,artoo!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"oh, no! are you all right? come on. you're lucky you don't taste very good. anything broken?",-0.7217,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"if you're saying coming here was a bad idea, i'm beginning to agree with you. oh, artoo, what are we doing here? it's like... something out of a dream, or, i don't know. maybe i'm just going crazy.",-0.34,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,VADER,"yes, admiral?",0.6124,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,PIETT,"our ships have sighted the millennium falcon, lord. but...it has entered an asteroid field and we cannot risk...",0.0,Neutral,Fear
SW_EpisodeV,UNKNOWN_SCENE,VADER,"asteroids do not concern me, admiral. i want that ship and not excuses.",-0.1685,Negative,Fear
SW_EpisodeV,UNKNOWN_SCENE,PIETT,"yes, lord.",0.4019,Positive,Disgust
SW_EpisodeV,UNKNOWN_SCENE,HAN,i'm going to shut down everything but the emergency power systems.,-0.5267,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"sir, i'm almost afraid to ask, but...does that include shutting me down, too?",0.0,Neutral,Fear
SW_EpisodeV,UNKNOWN_SCENE,HAN,"no, i need you to talk to the falcon, find out what's wrong with the hyperdrive.",-0.6486,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"sir, it's quite possible this asteroid is not entirely stable.",-0.2743,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,"not entirely stable? i'm glad you're here to tell us these things. chewie, take the professor in the back and plug him into the hyperdrive.",0.2867,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"oh! sometimes i just don't understand human behavior. after all, i'm only trying to do my job in the most...",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LEIA,let go.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,sshh!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"let go, please.",0.3182,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,don't get excited.,-0.2584,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"captain, being held by you isn't quite enough to get me excited.",0.34,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,"sorry, sweetheart. we haven't got time for anything else.",0.6124,Positive,Sadness
SW_EpisodeV,UNKNOWN_SCENE,LUKE,ready for some power? okay. let's see now. put that in there. there you go.,0.5267,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,now all i have to do is find this yoda...if he even exists.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,still...there's something familiar about this place. i feel like...i don't know...,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,STRANGE VOICE,feel like what?,0.3612,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,like we're being watched!,0.4199,Positive,Anger
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,away with your weapon! i mean you no harm.,-0.8016,Negative,Anger
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,"i am wondering, why are you here?",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,i'm looking for someone.,0.0,Neutral,Joy
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,"looking? found someone, you have, i would say, hmmm?",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,right.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,"help you i can. yes, mmmm.",0.6597,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,i don't think so. i'm looking for a great warrior.,0.6249,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,ahhh! a great warrior. wars not make one great.,0.7088,Positive,Sadness
SW_EpisodeV,UNKNOWN_SCENE,LUKE,put that down. hey! that's my dinner.,0.0,Neutral,Joy
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,"how you get so big, eating food of this kind?",0.6124,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"listen, friend, we didn't mean to land in that puddle, and if we could get our ship out, we would, but we can't, so why don't you just...",0.2732,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,"aww, cannot get your ship out?",0.0,Neutral,Sadness
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"hey, you could have broken this. don't do that. ohhh...you're making a mess. hey, give me that!",-0.7088,Negative,Anger
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,mine! or i will help you not.,0.4574,Positive,Sadness
SW_EpisodeV,UNKNOWN_SCENE,LUKE,i don't want your help. i want my lamp back. i'll need it to get out of this slimy mudhole.,-0.4023,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,mudhole? slimy? my home this is.,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,"ah, ah, ah!",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"oh, artoo, let him have it.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,mine! mine!,0.0,Neutral,Joy
SW_EpisodeV,UNKNOWN_SCENE,LUKE,artoo!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,mine!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,mine!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"now will you move along, little fella? we're got a lot of work to do.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,"no! no, no! stay and help you, i will. find your friend, hmm?",0.2225,Positive,Fear
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"i'm not looking for a friend, i'm looking for a jedi master.",-0.3875,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,oohhh. jedi master. yoda. you seek yoda.,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,you know him?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,"mmm. take you to him, i will. yes, yes. but now, we must eat. come. good food. come.",0.7615,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,"come, come.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"stay here and watch after the camp, artoo.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"oh, where is artoo when i need him?",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"sir, i don't know where your ship learned to communicate, but it has the most peculiar dialect. i believe, sir, it says that the power coupling on the negative axis has been polarized. i'm afraid you'll have to replace it.",-0.5734,Negative,Fear
SW_EpisodeV,UNKNOWN_SCENE,HAN,"well, of course i'll have to replace it.",0.2732,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,here! and chewie...,0.0,Neutral,Joy
SW_EpisodeV,UNKNOWN_SCENE,HAN,...i think we'd better replace the negative power coupling.,-0.2023,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,HAN,"hey, your worship, i'm only trying to help.",0.5994,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,would you please stop calling me that?,0.0258,Neutral,Anger
SW_EpisodeV,UNKNOWN_SCENE,HAN,"sure, leia.",0.3182,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"oh, you make it so difficult sometimes.",-0.5009,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,"i do, i really do. you could be a little nicer, though. come on, admit it. sometimes you think i'm all right.",0.5279,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,LEIA,occasionally maybe...when you aren't acting like a scoundrel.,-0.2755,Negative,Disgust
SW_EpisodeV,UNKNOWN_SCENE,HAN,scoundrel? scoundrel? i like the sound of that.,0.4329,Positive,Disgust
SW_EpisodeV,UNKNOWN_SCENE,LEIA,stop that.,-0.296,Negative,Anger
SW_EpisodeV,UNKNOWN_SCENE,HAN,stop what?,-0.296,Negative,Anger
SW_EpisodeV,UNKNOWN_SCENE,LEIA,stop that! my hands are dirty.,-0.6588,Negative,Disgust
SW_EpisodeV,UNKNOWN_SCENE,HAN,"my hands are dirty, too. what are you afraid of?",-0.4404,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,LEIA,afraid?,0.0,Neutral,Fear
SW_EpisodeV,UNKNOWN_SCENE,HAN,you're trembling.,-0.3612,Negative,Fear
SW_EpisodeV,UNKNOWN_SCENE,LEIA,i'm not trembling.,0.2755,Positive,Fear
SW_EpisodeV,UNKNOWN_SCENE,HAN,you like me because i'm a scoundrel. there aren't enough scoundrels in your life.,0.3612,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,i happen to like nice men.,0.6486,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,HAN,i'm a nice man.,0.4215,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"no, you're not. you're...",-0.296,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"sir, sir! i've isolated the reverse power flux coupling.",-0.3802,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,thank you. thank you very much.,0.6124,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"oh, you're perfectly welcome, sir.",0.802,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,NEEDA,"...and that, lord vader, was the last time they appeared in any of our scopes. considering the amount of damage we've sustained, they must have been destroyed.",-0.7506,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,VADER,"no, captain, they're alive. i want every ship available to sweep the asteroid field until they are found.",0.1779,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,PIETT,lord vader.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,VADER,"yes, admiral, what is it?",0.6124,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,PIETT,the emperor commands you make contact with him.,0.0,Neutral,Disgust
SW_EpisodeV,UNKNOWN_SCENE,VADER,move the ship out of the asteroid field so that we can send a clear transmission.,0.3818,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,PIETT,"yes, my lord.",0.4019,Positive,Disgust
SW_EpisodeV,UNKNOWN_SCENE,VADER,"what is thy bidding, my master?",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,EMPEROR,there is a great disturbance in the force.,0.3612,Positive,Fear
SW_EpisodeV,UNKNOWN_SCENE,VADER,i have felt it.,0.0,Neutral,Sadness
SW_EpisodeV,UNKNOWN_SCENE,EMPEROR,we have a new enemy luke skywalker.,-0.5423,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,VADER,"yes, my master.",0.4019,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,EMPEROR,he could destroy us.,-0.5423,Negative,Fear
SW_EpisodeV,UNKNOWN_SCENE,VADER,he's just a boy. obiwan can no longer help him.,0.128,Positive,Sadness
SW_EpisodeV,UNKNOWN_SCENE,EMPEROR,the force is strong with him. the son of skywalker must not become a jedi.,0.5106,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,VADER,"if he could be turned, he would become a powerful ally.",0.4215,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,EMPEROR,yes. yes. he would be a great asset. can it be done?,0.9001,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,VADER,"he will join us or die, my master.",-0.4019,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"look, i'm sure it's delicious. i just don't understand why we can't see yoda now.",0.7184,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,"patience! for the jedi it is time to eat as well. eat, eat. hot. good food, hm? good, hmm?",0.8202,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,LUKE,how far away is yoda? will it take us long to get there?,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,"not far. yoda not far. patience. soon you will be with him. rootleaf, i cook. why wish you become jedi? hm?",0.4696,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"mostly because of my father, i guess.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,"ah, your father. powerful jedi was he, powerful jedi, mmm.",0.6808,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"oh, come on. how could you know my father? you don't even know who i am. oh, i don't even know what i'm doing here. we're wasting our time.",-0.4019,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,CREATURE,i cannot teach him. the boy has no patience.,-0.296,Negative,Anger
SW_EpisodeV,UNKNOWN_SCENE,BEN,he will learn patience.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,YODA,"hmmm. much anger in him, like his father.",-0.296,Negative,Anger
SW_EpisodeV,UNKNOWN_SCENE,BEN,was i any different when you taught me?,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,YODA,hah. he is not ready.,-0.2755,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"yoda! i am ready. i...ben! i can be a jedi. ben, tell him i'm ready.",0.6792,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,YODA,"ready, are you? what know you of ready? for eight hundred years have i trained jedi. my own counsel will i keep on who is to be trained! a jedi must have the deepest commitment, the most serious mind. this one a long time have i watched. never his mind on where he was. hmm? what he was doing. hmph. adventure. heh! excitement. heh! a jedi craves not these things. you are reckless!",0.8525,Positive,Anger
SW_EpisodeV,UNKNOWN_SCENE,BEN,"so was i, if you'll remember.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,YODA,"he is too old. yes, too old to begin the training.",0.4019,Positive,Sadness
SW_EpisodeV,UNKNOWN_SCENE,LUKE,but i've learned so much.,0.0,Neutral,Sadness
SW_EpisodeV,UNKNOWN_SCENE,YODA,will he finished what he begins?,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,i won't fail you i'm not afraid.,0.431,Positive,Fear
SW_EpisodeV,UNKNOWN_SCENE,YODA,"oh, you will be. you will be.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"sir, if i may venture an opinion...",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"i'm not really interested in your opinion, threepio.",-0.3559,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,LEIA,there's something out there.,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,where?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"outside, in the cave.",0.0,Neutral,Fear
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,there it is. listen! listen!,0.0,Neutral,Anger
